tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,jpg_url,img_num,breed
773704687002451968,2016-09-08 02:09:06,10,10,Loki,,7317,1891,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,silky_terrier
773670353721753600,2016-09-07 23:52:41,10,10,Shakespeare,,5935,1501,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old_English_sheepdog
773547596996571136,2016-09-07 15:44:53,10,10,Chelsea,pupper,24553,7126,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_elkhound
773191612633579521,2016-09-06 16:10:2,10,10,Grey,,11117,4736,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,Blenheim_spaniel
772826264096874500,2016-09-05 15:58:34,10,10,Roosevelt,,8842,2669,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,basset
772615324260794368,2016-09-05 02:00:22,10,10,Gromit,,0,3914,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,dalmatian
772193107915964416,2016-09-03 22:02:38,10,10,Willem,pupper,6665,1612,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke
772117678702071809,2016-09-03 17:02:54,10,10,Jack,,4165,848,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,Labrador_retriever
772114945936949249,2016-09-03 16:52:02,10,10,Finn,,3005,546,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,Chihuahua
772102971039580160,2016-09-03 16:04:27,10,10,Penny,,4448,1065,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke
771770456517009408,2016-09-02 18:03:1,10,10,Davey,,13356,3924,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,papillon
771380798096281600,2016-09-01 16:14:48,10,10,Fizz,,11746,5912,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,collie
771171053431250945,2016-09-01 02:21:21,10,10,Frankie,,0,8705,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3,Samoyed
771102124360998913,2016-08-31 21:47:27,10,10,Charlie,,6898,1663,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1,Labrador_retriever
770787852854652928,2016-08-31 00:58:39,10,10,Winston,,5498,1415,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese_mountain_dog
770772759874076672,2016-08-30 23:58:4,10,10,Sebastian,,5749,1626,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,chow
770293558247038976,2016-08-29 16:14:3,10,10,Jackson,,6923,1718,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian_greyhound
770093767776997377,2016-08-29 03:00:36,10,10,just,"doggo,pupper",0,3520,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,golden_retriever
770069151037685760,2016-08-29 01:22:47,10,10,Carbon,,8385,2651,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston_bull
769940425801170949,2016-08-28 16:51:16,10,10,Klein,,34948,11131,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1,miniature_pinscher
769212283578875904,2016-08-26 16:37:54,10,10,DonDon,,5980,1969,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,golden_retriever
768855141948723200,2016-08-25 16:58:45,10,10,Jesse,,4660,1034,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,chow
768609597686943744,2016-08-25 00:43:02,10,10,Lou,,4580,1382,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,basenji
768596291618299904,2016-08-24 23:50:1,10,10,Oakley,,5592,1473,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great_Pyrenees
768473857036525572,2016-08-24 15:43:39,10,10,Chevy,,15110,3958,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1,Labrador_retriever
767500508068192258,2016-08-21 23:15:55,10,10,Louie,,8295,2688,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1,chow
767122157629476866,2016-08-20 22:12:29,10,10,Rupert,,11227,3261,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2,toy_poodle
766793450729734144,2016-08-20 00:26:19,10,10,Rufus,,5650,1565,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,beagle
766693177336135680,2016-08-19 17:47:52,10,10,Brudge,,4484,918,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman
766423258543644672,2016-08-18 23:55:18,9,10,Shadoe,,6671,1825,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,keeshond
766313316352462849,2016-08-18 16:38:26,10,10,Oscar,,7493,2166,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1,toy_poodle
766078092750233600,2016-08-18 01:03:45,10,10,Colby,,0,2970,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1,toy_poodle
766069199026450432,2016-08-18 00:28:24,10,10,Juno,,4765,1003,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,redbone
766008592277377025,2016-08-17 20:27:34,10,10,Angel,,4149,571,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1,Welsh_springer_spaniel
765719909049503744,2016-08-17 01:20:27,10,10,Brat,,8021,2475,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,golden_retriever
765669560888528897,2016-08-16 22:00:23,10,10,Tove,,5760,1407,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1,beagle
765395769549590528,2016-08-16 03:52:26,10,10,my,,20539,3127,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke
765371061932261376,2016-08-16 02:14:15,10,10,Louie,pupper,7842,2475,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,golden_retriever
765222098633691136,2016-08-15 16:22:2,10,10,Gromit,,12902,3914,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,dalmatian
764857477905154048,2016-08-14 16:13:27,10,10,Aubie,,7099,2029,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese_mountain_dog
764259802650378240,2016-08-13 00:38:3,10,10,Kota,,6718,1745,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German_shepherd
762471784394268675,2016-08-08 02:13:34,10,10,Glenn,,12571,7612,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1,Samoyed
761976711479193600,2016-08-06 17:26:19,10,10,Shelby,,5992,2310,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador_retriever
761599872357261312,2016-08-05 16:28:54,10,10,Sephie,,4578,1336,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1,Gordon_setter
761334018830917632,2016-08-04 22:52:29,10,10,Bruce,,5792,1669,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1,Norwegian_elkhound
761292947749015552,2016-08-04 20:09:17,10,10,Bonaparte,,4957,1265,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1,standard_poodle
761004547850530816,2016-08-04 01:03:17,10,10,Bo,,12482,3952,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,golden_retriever
760893934457552897,2016-08-03 17:43:45,10,10,Wishes,doggo,4228,1104,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,Blenheim_spaniel
760656994973933572,2016-08-03 02:02:14,10,10,Rose,,7343,2210,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1,golden_retriever
760539183865880579,2016-08-02 18:14:06,10,10,Atlas,,8399,4168,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,1,Samoyed
760290219849637889,2016-08-02 01:44:48,10,10,Rocco,,29618,13140,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,1,Old_English_sheepdog
759846353224826880,2016-07-31 20:21:02,10,10,Kirby,,7433,2265,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1,Sussex_spaniel
759793422261743616,2016-07-31 16:50:42,10,10,Maggie,"doggo,pupper",6620,2173,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,golden_retriever
759557299618865152,2016-07-31 01:12:26,10,10,Emma,,5202,1341,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,2,golden_retriever
759099523532779520,2016-07-29 18:53:24,7,10,Toby,,16101,4813,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,1,Shetland_sheepdog
758740312047005698,2016-07-28 19:06:01,10,10,Boston,,6339,1824,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1,Chesapeake_Bay_retriever
758474966123810816,2016-07-28 01:31:38,10,10,Brandonald,,4227,1132,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1,Pembroke
757611664640446465,2016-07-25 16:21:11,10,10,Cooper,,5026,1272,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,1,bluetick
756998049151549440,2016-07-23 23:42:53,10,10,Oliver,,6923,2271,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,4,golden_retriever
756939218950160384,2016-07-23 19:49:07,10,10,Jax,pupper,7342,2295,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,golden_retriever
756651752796094464,2016-07-23 00:46:5,10,10,Gert,,5612,1511,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1,Pembroke
755110668769038337,2016-07-18 18:43:07,10,10,Watson,,23446,12621,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,1,Labrador_retriever
754856583969079297,2016-07-18 01:53:28,10,10,Winnie,,7616,2870,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,2,golden_retriever
754449512966619136,2016-07-16 22:55:55,10,10,Dex,,4147,846,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,1,beagle
754011816964026368,2016-07-15 17:56:4,10,10,Charlie,,9726,4079,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,1,French_bulldog
753398408988139520,2016-07-14 01:19:12,10,10,Scout,,6384,2186,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,1,whippet
753026973505581056,2016-07-13 00:43:15,10,10,Tayzie,,4283,1109,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,3,Pembroke
752917284578922496,2016-07-12 17:27:23,10,10,Grizzie,,7592,1790,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,1,German_shepherd
752173152931807232,2016-07-10 16:10:29,10,10,Brody,,6569,2106,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1,Labrador_retriever
751598357617971201,2016-07-09 02:06:27,10,10,Toby,,8699,3440,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,1,toy_poodle
751251247299190784,2016-07-08 03:07:09,10,10,Gilbert,,13791,6695,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,1,Walker_hound
751132876104687617,2016-07-07 19:16:47,10,10,Cooper,puppo,5610,1480,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,1,Labrador_retriever
750719632563142656,2016-07-06 15:54:42,10,10,Meyer,,14621,5747,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,1,Pembroke
750383411068534784,2016-07-05 17:38:41,9,10,Zoe,pupper,5005,1309,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,1,Border_collie
750117059602808832,2016-07-05 00:00:18,10,10,Calvin,,4740,1466,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,2,Shih-Tzu
750056684286914561,2016-07-04 20:00:23,10,10,Jameson,,3444,1011,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,1,Saluki
750041628174217216,2016-07-04 19:00:33,10,10,Beau,,3502,703,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1,Labrador_retriever
749996283729883136,2016-07-04 16:00:22,10,10,Bo,,3331,919,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1,Old_English_sheepdog
749774190421639168,2016-07-04 01:17:51,10,10,Lucy,,5114,1493,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1,Pekinese
749417653287129088,2016-07-03 01:41:06,10,10,Finn,pupper,6721,1904,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2,papillon
749395845976588288,2016-07-03 00:14:27,10,10,George,,9488,3951,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1,Pomeranian
749064354620928000,2016-07-02 02:17:13,10,10,Winston,,5277,1714,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2,pug
748977405889503236,2016-07-01 20:31:43,10,10,not,,11235,3759,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,1,German_short-haired_pointer
748932637671223296,2016-07-01 17:33:49,10,10,Divine,doggo,6461,2564,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1,borzoi
748699167502000129,2016-07-01 02:06:06,10,10,Tripp,,5213,1814,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1,Pembroke
748568946752774144,2016-06-30 17:28:39,10,10,Cora,,2411,776,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1,Tibetan_terrier
748324050481647620,2016-06-30 01:15:31,10,10,Duke,,4078,867,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1,Shetland_sheepdog
747844099428986880,2016-06-28 17:28:22,10,10,Huxley,,3084,851,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1,Pembroke
747600769478692864,2016-06-28 01:21:27,10,10,Bookstore,,2545,619,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1,Chesapeake_Bay_retriever
746507379341139972,2016-06-25 00:56:43,10,10,Shiloh,,5094,1226,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1,toy_poodle
746131877086527488,2016-06-24 00:04:36,10,10,Gustav,,7565,2511,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1,chow
746056683365994496,2016-06-23 19:05:49,10,10,Arlen,,3904,931,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1,Shetland_sheepdog
745789745784041472,2016-06-23 01:25:06,10,10,Gus,,4437,1207,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1,Pekinese
745057283344719872,2016-06-21 00:54:33,10,10,Oliver,,7945,2585,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2,Shetland_sheepdog
744995568523612160,2016-06-20 20:49:19,9,10,Abby,puppo,3277,716,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,Old_English_sheepdog
744971049620602880,2016-06-20 19:11:53,10,10,Indie,,8652,3042,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1,toy_poodle
744709971296780288,2016-06-20 01:54:27,10,10,Harvey,,6150,1771,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1,Shetland_sheepdog
743980027717509120,2016-06-18 01:33:55,10,10,Geno,,4551,1231,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1,bull_mastiff
743609206067040256,2016-06-17 01:00:24,10,10,Stark,,4917,1560,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3,Weimaraner
743253157753532416,2016-06-16 01:25:36,10,10,Kilo,puppo,4624,1366,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,malamute
743210557239623680,2016-06-15 22:36:19,10,10,Kayla,,4215,1560,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1,golden_retriever
742423170473463808,2016-06-13 18:27:32,10,10,Bell,,10812,4319,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,pug
742385895052087300,2016-06-13 15:59:24,10,10,Phil,,7457,2266,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,1,Cardigan
741743634094141440,2016-06-11 21:27:17,10,10,Aqua,pupper,8945,3144,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1,Labrador_retriever
741438259667034112,2016-06-11 01:13:51,9,10,Tucker,,4026,937,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1,Chesapeake_Bay_retriever
741303864243200000,2016-06-10 16:19:48,10,10,Theodore,,9631,3650,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1,Chihuahua
741067306818797568,2016-06-10 00:39:48,10,10,just,"doggo,pupper",10342,3520,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,golden_retriever
740995100998766593,2016-06-09 19:52:53,10,10,Leo,,7018,3154,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,1,malamute
740359016048689152,2016-06-08 01:45:19,9,10,Chase,,3610,967,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1,golden_retriever
740214038584557568,2016-06-07 16:09:13,10,10,getting,,7335,2220,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1,Chesapeake_Bay_retriever
739932936087216128,2016-06-06 21:32:13,10,10,Rorie,,4443,1217,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1,redbone
739606147276148736,2016-06-05 23:53:41,9,10,Benji,pupper,5897,1876,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3,Blenheim_spaniel
739485634323156992,2016-06-05 15:54:48,6,10,Kyle,,7887,3309,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2,Walker_hound
738166403467907072,2016-06-02 00:32:39,10,10,Axel,,9635,3828,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2,keeshond
737826014890496000,2016-06-01 02:00:04,10,10,Remy,,5757,2006,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1,vizsla
736736130620620800,2016-05-29 01:49:16,10,10,Chadrick,,4736,1972,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1,schipperke
736225175608430592,2016-05-27 15:58:54,10,10,very,,8901,3115,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,1,Labrador_retriever
735991953473572864,2016-05-27 00:32:1,10,10,Maxaroni,,3934,1283,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2,cocker_spaniel
735137028879360001,2016-05-24 15:55:,9,10,Buckley,pupper,3428,1092,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,1,Walker_hound
734776360183431168,2016-05-23 16:01:5,10,10,Livvie,,2742,608,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1,Siberian_husky
733828123016450049,2016-05-21 01:13:53,10,10,Terry,,3926,881,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,2,beagle
733822306246479872,2016-05-21 00:50:46,10,10,Moose,floofer,4015,1141,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1,Lhasa
732726085725589504,2016-05-18 00:14:46,10,10,Aldrick,,3855,1003,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1,Pomeranian
732005617171337216,2016-05-16 00:31:53,10,10,Larry,,16324,6154,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,English_setter
731285275100512256,2016-05-14 00:49:3,10,10,Solomon,,3798,1090,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1,Pembroke
730573383004487680,2016-05-12 01:40:42,10,10,Rooney,pupper,5407,2435,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2,American_Staffordshire_terrier
730427201120833536,2016-05-11 15:59:5,10,10,Crystal,,3809,1176,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1,Eskimo_dog
730211855403241472,2016-05-11 01:44:07,10,10,Ziva,,4180,1182,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1,pug
729463711119904772,2016-05-09 00:11:16,10,10,Pupcasso,,6340,2586,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,1,German_shepherd
728986383096946689,2016-05-07 16:34:32,10,10,Puff,,3460,917,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,2,Maltese_dog
728751179681943552,2016-05-07 00:59:55,10,10,Flurpson,,3032,757,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,1,Saint_Bernard
728387165835677696,2016-05-06 00:53:27,10,10,Enchilada,,3999,1075,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,1,collie
728046963732717569,2016-05-05 02:21:37,10,10,Raymond,,4722,1328,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,1,Newfoundland
727685679342333952,2016-05-04 02:26:,10,10,Cilantro,,3206,720,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1,Border_collie
727175381690781696,2016-05-02 16:38:15,10,10,Karll,,4209,1540,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2,flat-coated_retriever
726887082820554753,2016-05-01 21:32:4,10,10,Blitz,,4195,1677,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,1,soft-coated_wheaten_terrier
726828223124897792,2016-05-01 17:38:46,10,10,Bloop,,3882,1124,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,1,miniature_pinscher
725842289046749185,2016-04-29 00:21:01,10,10,Colby,,7691,2970,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1,toy_poodle
725786712245440512,2016-04-28 20:40:11,10,10,Lillie,pupper,4537,1527,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1,chow
725729321944506368,2016-04-28 16:52:08,10,10,Lola,,5646,2009,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,1,boxer
724983749226668032,2016-04-26 15:29:3,10,10,Fred,,4040,1462,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,1,golden_retriever
724049859469295616,2016-04-24 01:38:33,10,10,Kreggory,,4738,1984,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,1,Border_collie
724046343203856385,2016-04-24 01:24:35,10,10,Sarge,,2901,620,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,1,boxer
723912936180330496,2016-04-23 16:34:28,10,10,Sugar,,4236,1374,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1,Samoyed
722613351520608256,2016-04-20 02:30:23,10,10,Schnitzel,,5393,1831,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1,Labrador_retriever
721503162398597120,2016-04-17 00:58:53,10,10,Panda,,5086,2124,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3,Pomeranian
720775346191278080,2016-04-15 00:46:48,10,10,Berkeley,,2702,760,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1,Newfoundland
720389942216527872,2016-04-13 23:15:21,10,10,Ralphé,,6974,2840,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1,Pembroke
720059472081784833,2016-04-13 01:22:1,9,10,Charleson,,4229,1268,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,1,Mexican_hairless
719551379208073216,2016-04-11 15:43:12,10,10,Harnold,,5515,2192,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1,malamute
719339463458033665,2016-04-11 01:41:07,10,10,Lucy,,4822,1403,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,1,golden_retriever
719332531645071360,2016-04-11 01:13:34,10,10,Pippa,,3711,1078,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1,Dandie_Dinmont
718971898235854848,2016-04-10 01:20:33,10,10,Sadie,,3818,1231,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1,golden_retriever
718613305783398402,2016-04-09 01:35:37,10,10,Carper,,2669,542,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,1,Labrador_retriever
718234618122661888,2016-04-08 00:30:51,10,10,Suki,,4217,1127,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1,malamute
717421804990701568,2016-04-05 18:41:02,9,10,Ebby,,3446,945,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2,miniature_pinscher
717047459982213120,2016-04-04 17:53:31,10,10,Flávio,,6826,2135,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1,golden_retriever
717009362452090881,2016-04-04 15:22:08,10,10,Smokey,pupper,3583,1102,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1,Siberian_husky
716802964044845056,2016-04-04 01:41:58,10,10,Link,,4627,1317,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2,malinois
716439118184652801,2016-04-03 01:36:11,10,10,Bluebert,,2574,247,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,1,Siberian_husky
716285507865542656,2016-04-02 15:25:47,10,10,Stephanus,,3041,1225,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1,Yorkshire_terrier
715928423106027520,2016-04-01 15:46:52,10,10,Bubbles,,3485,987,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1,pug
715696743237730304,2016-04-01 00:26:15,10,10,Toby,,4257,1454,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,Staffordshire_bullterrier
715680795826982913,2016-03-31 23:22:53,10,10,Zeus,,4719,1813,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,1,golden_retriever
715342466308784130,2016-03-31 00:58:29,10,10,Oscar,,3294,768,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,1,West_Highland_white_terrier
715220193576927233,2016-03-30 16:52:36,10,10,Nico,,2630,736,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,1,Chihuahua
715200624753819648,2016-03-30 15:34:51,10,10,Michelangelope,,5578,2110,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1,Chihuahua
714982300363173890,2016-03-30 01:07:18,9,10,Calbert,,4094,1166,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,1,Brittany_spaniel
714957620017307648,2016-03-29 23:29:14,10,10,Curtis,,4503,1595,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1,Great_Pyrenees
714258258790387713,2016-03-28 01:10:13,10,10,Travis,,3281,808,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,1,collie
714251586676113411,2016-03-28 00:43:43,8,10,Thumas,,3570,940,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,2,soft-coated_wheaten_terrier
713919462244790272,2016-03-27 02:43:58,10,10,Kanu,,3564,869,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1,Siberian_husky
713761197720473600,2016-03-26 16:15:05,10,10,Piper,,5308,1541,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,Brittany_spaniel
713177543487135744,2016-03-25 01:35:51,10,10,Lance,,7854,3183,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1,whippet
